order_number,client_id,client_name,service_type,created_at,updated_at,order_status,total_weight_value,total_weight_unit,total_volume_value,total_volume_unit,shipment_number,ship_from_ward,ship_from_district,ship_from_province,ship_from_full_address,ship_to_ward,ship_to_district,ship_to_province,ship_to_full_address,shipment_status,shipments_summary_description,shipments_summary_name,shipments_summary_quantity,shipments_summary_weight_unit,shipments_summary_weight_value,allocation_factor,trip_code,trip_reference_code,trip_status,stop_points,license_plate,sequence_number,stop_type,location_name,actual_arrival_datetime,actual_departure_datetime,vehicle_type,vehicle_capacity_unit,xe_ghn_cung_cap,vehicle_dimensions_height,vehicle_dimensions_length,vehicle_dimensions_unit,vehicle_dimensions_width,xe_kh_yeu_cau,required_max_volume_value,required_max_volume_unit,trip_updated_at,sync_status,rn
75925177447247872,1007,Công Ty Tnhh LX Pantos Việt Nam,FTL,2026-04-15 18:03:25+00:00,2026-04-17 03:09:41+00:00,IN_TRANSIT,5271.0,KG,32.94,M3,S75925177459806208,Phường Long Bình,Thành phố Biên Hòa,Đồng Nai,"Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai",Phường An Phú,,Hồ Chí Minh,"Số 38/1 đường Bình Chuẩn 41, Tổ 1, Khu phố Bình Phước A, Phường An Phú, Thành phố Hồ Chí Minh, Việt Nam",IN_TRANSIT,50E-38780 - Lê Đăng Khoa,17507747,67,KG,5271.0,1,3CP9C51WDe0ArcrX4V7b8cT9aQc,FTL260416Z6FDYE8U,COMPLETED,"[{""full_address"":""Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai"",""sequence_number"":1,""stop_status"":""DEPARTED"",""stop_type"":""PICKUP""},{""full_address"":""Số 38/1 đường Bình Chuẩn 41, Tổ 1, Khu phố Bình Phước A, Phường An Phú, Thành phố Hồ Chí Minh, Việt Nam"",""sequence_number"":2,""stop_status"":""PENDING"",""stop_type"":""DELIVERY""}]",50E-38780,2,DELIVERY,MBW - BINH DUONG - Kho CN DMX Thuan An 2024(13835),,,truck,KG,8000,2485,9500,CM,2400,10000,56.98,M3,2026-04-16 09:03:19.180000+00:00,SYNCED,2
75942901195997184,1006,SF | AQUA B2B,FTL,2026-04-15 19:13:51+00:00,2026-04-17 03:09:41+00:00,DELIVERED,2166.0,KG,0.0,M3,S75942901305053184,Phường Long Bình,Thành phố Biên Hòa,Đồng Nai,"IDC Tân Cảng Long Bình, số 10 Phan Đăng Lưu, KP7, phường Long Bình, Biên Hòa, Đồng Nai",Xã Bà Điểm,,Hồ Chí Minh,"222/59 Nguyễn Thị Huê, Xã Bà Điểm , Tp. Hồ Chí Minh , Việt Nam / Mr Tân - 0919 313 068",DELIVERED,50H00238,WB16042026,45,KG,2166.0,1,3CPHl1AR4KvZk6Q3Wf0K3m0T9jf,FTL260416YLIVRFB6,COMPLETED,"[{""full_address"":""IDC Tân Cảng Long Bình, số 10 Phan Đăng Lưu, KP7, phường Long Bình, Biên Hòa, Đồng Nai"",""sequence_number"":1,""stop_status"":""DEPARTED"",""stop_type"":""PICKUP""},{""full_address"":""222/59 Nguyễn Thị Huê, Xã Bà Điểm , Tp. Hồ Chí Minh , Việt Nam / Mr Tân - 0919 313 068"",""sequence_number"":2,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""}]",50H-00238,1,PICKUP,AQUA ĐỒNG NAI,2026-04-16 03:54:29.209000+00:00,2026-04-16 03:55:22.413000+00:00,truck,KG,5000,1,1,CM,1,3500,16.77,M3,2026-04-16 09:44:05.442000+00:00,SYNCED,1
75942901195997184,1006,SF | AQUA B2B,FTL,2026-04-15 19:13:51+00:00,2026-04-17 03:09:41+00:00,DELIVERED,2166.0,KG,0.0,M3,S75942901305053184,Phường Long Bình,Thành phố Biên Hòa,Đồng Nai,"IDC Tân Cảng Long Bình, số 10 Phan Đăng Lưu, KP7, phường Long Bình, Biên Hòa, Đồng Nai",Xã Bà Điểm,,Hồ Chí Minh,"222/59 Nguyễn Thị Huê, Xã Bà Điểm , Tp. Hồ Chí Minh , Việt Nam / Mr Tân - 0919 313 068",DELIVERED,50H00238,WB16042026,45,KG,2166.0,1,3CPHl1AR4KvZk6Q3Wf0K3m0T9jf,FTL260416YLIVRFB6,COMPLETED,"[{""full_address"":""IDC Tân Cảng Long Bình, số 10 Phan Đăng Lưu, KP7, phường Long Bình, Biên Hòa, Đồng Nai"",""sequence_number"":1,""stop_status"":""DEPARTED"",""stop_type"":""PICKUP""},{""full_address"":""222/59 Nguyễn Thị Huê, Xã Bà Điểm , Tp. Hồ Chí Minh , Việt Nam / Mr Tân - 0919 313 068"",""sequence_number"":2,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""}]",50H-00238,2,DELIVERY,CÔNG TY CỔ PHẦN THƯƠN G MẠI XUẤT NHẬP KHẨU NAM SAPA,2026-04-16 06:29:21.272000+00:00,2026-04-16 09:44:01.107000+00:00,truck,KG,5000,1,1,CM,1,3500,16.77,M3,2026-04-16 09:44:05.442000+00:00,SYNCED,2
75925177052983296,1007,Công Ty Tnhh LX Pantos Việt Nam,FTL,2026-04-15 18:03:25+00:00,2026-04-17 09:33:57+00:00,DELIVERED,517.0,KG,3.23,M3,S75925177128456192,Phường Long Bình,Thành phố Biên Hòa,Đồng Nai,"Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai",Xã Chư Sê,,Gia Lai,"QUOC LO 14, THON AN DIEN, XA CHU SE, TINH GIA LAI, VIET NAM",DELIVERED,50H-94165 - Bùi Trần Bão Lâm,17507259,10,KG,517.0,1,3CP9C17v791dRTkH3jPOJzSJCl4,FTL260416OLEHQ8DO,COMPLETED,"[{""full_address"":""Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai"",""sequence_number"":1,""stop_status"":""DEPARTED"",""stop_type"":""PICKUP""},{""full_address"":""QUOC LO 14, THON AN DIEN, XA CHU SE, TINH GIA LAI, VIET NAM"",""sequence_number"":2,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""},{""full_address"":""LO C24-C25, KHU TIEU THU CONG NGHIEP DIEN PHU, PHUONG DIEN HONG, TINH GIA LAI"",""sequence_number"":3,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""}]",50H-94165,1,PICKUP,"DONG NAI BRANCH - MAXIDI VIETNAM CO., LTD",2026-04-16 04:00:56.189000+00:00,2026-04-16 11:48:21.463000+00:00,truck,KG,8000,2485,9500,CM,2400,8000,47.0,M3,2026-04-17 09:34:03.040000+00:00,SYNCED,1
75925177052983296,1007,Công Ty Tnhh LX Pantos Việt Nam,FTL,2026-04-15 18:03:25+00:00,2026-04-17 09:33:57+00:00,DELIVERED,517.0,KG,3.23,M3,S75925177128456192,Phường Long Bình,Thành phố Biên Hòa,Đồng Nai,"Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai",Xã Chư Sê,,Gia Lai,"QUOC LO 14, THON AN DIEN, XA CHU SE, TINH GIA LAI, VIET NAM",DELIVERED,50H-94165 - Bùi Trần Bão Lâm,17507259,10,KG,517.0,1,3CP9C17v791dRTkH3jPOJzSJCl4,FTL260416OLEHQ8DO,COMPLETED,"[{""full_address"":""Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai"",""sequence_number"":1,""stop_status"":""DEPARTED"",""stop_type"":""PICKUP""},{""full_address"":""QUOC LO 14, THON AN DIEN, XA CHU SE, TINH GIA LAI, VIET NAM"",""sequence_number"":2,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""},{""full_address"":""LO C24-C25, KHU TIEU THU CONG NGHIEP DIEN PHU, PHUONG DIEN HONG, TINH GIA LAI"",""sequence_number"":3,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""}]",50H-94165,2,DELIVERY,MBW - GIA LAI_Kho CN DMX Chu Se,2026-04-17 02:29:04.081000+00:00,2026-04-17 03:18:19.345000+00:00,truck,KG,8000,2485,9500,CM,2400,8000,47.0,M3,2026-04-17 09:34:03.040000+00:00,SYNCED,2
75925177052983296,1007,Công Ty Tnhh LX Pantos Việt Nam,FTL,2026-04-15 18:03:25+00:00,2026-04-17 09:33:57+00:00,DELIVERED,517.0,KG,3.23,M3,S75925177128456192,Phường Long Bình,Thành phố Biên Hòa,Đồng Nai,"Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai",Xã Chư Sê,,Gia Lai,"QUOC LO 14, THON AN DIEN, XA CHU SE, TINH GIA LAI, VIET NAM",DELIVERED,50H-94165 - Bùi Trần Bão Lâm,17507259,10,KG,517.0,1,3CP9C17v791dRTkH3jPOJzSJCl4,FTL260416OLEHQ8DO,COMPLETED,"[{""full_address"":""Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai"",""sequence_number"":1,""stop_status"":""DEPARTED"",""stop_type"":""PICKUP""},{""full_address"":""QUOC LO 14, THON AN DIEN, XA CHU SE, TINH GIA LAI, VIET NAM"",""sequence_number"":2,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""},{""full_address"":""LO C24-C25, KHU TIEU THU CONG NGHIEP DIEN PHU, PHUONG DIEN HONG, TINH GIA LAI"",""sequence_number"":3,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""}]",50H-94165,3,DELIVERY,MBW - GIA LAI_DMX Kho CN Pleiku 1,2026-04-17 04:23:18.644000+00:00,2026-04-17 09:34:00.529000+00:00,truck,KG,8000,2485,9500,CM,2400,8000,47.0,M3,2026-04-17 09:34:03.040000+00:00,SYNCED,3
75593118526763008,1006,SF | AQUA B2B,FTL,2026-04-14 20:03:56+00:00,2026-04-17 03:09:41+00:00,DELIVERED,4580.0,KG,0.0,M3,S75593118539325440,Phường Long Bình,Thành phố Biên Hòa,Đồng Nai,"IDC Tân Cảng Long Bình, số 10 Phan Đăng Lưu, KP7, phường Long Bình, Biên Hòa, Đồng Nai",Phường Thới An,,Hồ Chí Minh,"Số 1174 Quốc Lộ 1A, Phường Thới An , Thành phố Hồ Chí Minh, Việt Nam",DELIVERED,51D60227,WB202604140219,61,KG,4580.0,1,3CMYit9QddnAqD7xLA0Srkkz6uT,FTL2604156KHA29H5,COMPLETED,"[{""full_address"":""IDC Tân Cảng Long Bình, số 10 Phan Đăng Lưu, KP7, phường Long Bình, Biên Hòa, Đồng Nai"",""sequence_number"":1,""stop_status"":""DEPARTED"",""stop_type"":""PICKUP""},{""full_address"":""Số 1174 Quốc Lộ 1A, Phường Thới An , Thành phố Hồ Chí Minh, Việt Nam"",""sequence_number"":2,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""}]",50H-60382,1,PICKUP,AQUA ĐỒNG NAI,2026-04-15 03:56:34.089000+00:00,2026-04-15 03:56:40.156000+00:00,truck,KG,8000,2300,9580,CM,2350,8000,47.0,M3,2026-04-15 23:42:46.829000+00:00,SYNCED,1
75593118526763008,1006,SF | AQUA B2B,FTL,2026-04-14 20:03:56+00:00,2026-04-17 03:09:41+00:00,DELIVERED,4580.0,KG,0.0,M3,S75593118539325440,Phường Long Bình,Thành phố Biên Hòa,Đồng Nai,"IDC Tân Cảng Long Bình, số 10 Phan Đăng Lưu, KP7, phường Long Bình, Biên Hòa, Đồng Nai",Phường Thới An,,Hồ Chí Minh,"Số 1174 Quốc Lộ 1A, Phường Thới An , Thành phố Hồ Chí Minh, Việt Nam",DELIVERED,51D60227,WB202604140219,61,KG,4580.0,1,3CMYit9QddnAqD7xLA0Srkkz6uT,FTL2604156KHA29H5,COMPLETED,"[{""full_address"":""IDC Tân Cảng Long Bình, số 10 Phan Đăng Lưu, KP7, phường Long Bình, Biên Hòa, Đồng Nai"",""sequence_number"":1,""stop_status"":""DEPARTED"",""stop_type"":""PICKUP""},{""full_address"":""Số 1174 Quốc Lộ 1A, Phường Thới An , Thành phố Hồ Chí Minh, Việt Nam"",""sequence_number"":2,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""}]",50H-60382,2,DELIVERY,2892 HCM - Kho CN ĐMX Quận 12,2026-04-15 03:56:44.939000+00:00,2026-04-15 23:42:43.699000+00:00,truck,KG,8000,2300,9580,CM,2350,8000,47.0,M3,2026-04-15 23:42:46.829000+00:00,SYNCED,2
75570980373667840,1007,Công Ty Tnhh LX Pantos Việt Nam,FTL,2026-04-14 18:35:58+00:00,2026-04-17 03:09:41+00:00,IN_TRANSIT,727.0,KG,4.54,M3,S75570980394639360,Phường Long Bình,Thành phố Biên Hòa,Đồng Nai,"Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai",Xã Phú Thành,,Đồng Tháp,"Quoc lo 50, Ap Thanh Phong, Xa Phu Thanh, Tinh Dong Thap, Viet Nam",PARTIALLY_DELIVERED,50H-88901 - Lê Chí Hiếu,17473445,5,KG,727.0,1,3CMO1mo6E9WpQvL2QFqxkXFRUFb,FTL260415OUZOSX4H,COMPLETED,"[{""full_address"":""Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai"",""sequence_number"":1,""stop_status"":""DEPARTED"",""stop_type"":""PICKUP""},{""full_address"":""Quoc lo 50, Ap Thanh Phong, Xa Phu Thanh, Tinh Dong Thap, Viet Nam"",""sequence_number"":2,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""},{""full_address"":""Thua dat 147-511-262, To ban do so 20, Ap 3A, Phuong Dao Thanh, Tinh Dong Thap, Viet Nam"",""sequence_number"":3,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""},{""full_address"":""Thua dat so 50, To ban do so 19, Ap My Hung A, Xa My Duc Tay, Tinh Dong Thap, Viet Nam"",""sequence_number"":4,""stop_status"":""PENDING"",""stop_type"":""DELIVERY""}]",50H-88901,1,PICKUP,"DONG NAI BRANCH - MAXIDI VIETNAM CO., LTD",2026-04-15 03:53:04.796000+00:00,2026-04-15 08:41:41.602000+00:00,truck,KG,5000,1,1,CM,1,5000,31.68,M3,2026-04-16 09:36:32.805000+00:00,SYNCED,1
75570980373667840,1007,Công Ty Tnhh LX Pantos Việt Nam,FTL,2026-04-14 18:35:58+00:00,2026-04-17 03:09:41+00:00,IN_TRANSIT,727.0,KG,4.54,M3,S75570980394639360,Phường Long Bình,Thành phố Biên Hòa,Đồng Nai,"Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai",Xã Phú Thành,,Đồng Tháp,"Quoc lo 50, Ap Thanh Phong, Xa Phu Thanh, Tinh Dong Thap, Viet Nam",PARTIALLY_DELIVERED,50H-88901 - Lê Chí Hiếu,17473445,5,KG,727.0,1,3CMO1mo6E9WpQvL2QFqxkXFRUFb,FTL260415OUZOSX4H,COMPLETED,"[{""full_address"":""Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai"",""sequence_number"":1,""stop_status"":""DEPARTED"",""stop_type"":""PICKUP""},{""full_address"":""Quoc lo 50, Ap Thanh Phong, Xa Phu Thanh, Tinh Dong Thap, Viet Nam"",""sequence_number"":2,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""},{""full_address"":""Thua dat 147-511-262, To ban do so 20, Ap 3A, Phuong Dao Thanh, Tinh Dong Thap, Viet Nam"",""sequence_number"":3,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""},{""full_address"":""Thua dat so 50, To ban do so 19, Ap My Hung A, Xa My Duc Tay, Tinh Dong Thap, Viet Nam"",""sequence_number"":4,""stop_status"":""PENDING"",""stop_type"":""DELIVERY""}]",50H-88901,2,DELIVERY,MBW - TIEN GIANG_Kho CN DMX Go Cong 3,2026-04-16 00:05:51.368000+00:00,2026-04-16 04:22:56.270000+00:00,truck,KG,5000,1,1,CM,1,5000,31.68,M3,2026-04-16 09:36:32.805000+00:00,SYNCED,2
75570980373667840,1007,Công Ty Tnhh LX Pantos Việt Nam,FTL,2026-04-14 18:35:58+00:00,2026-04-17 03:09:41+00:00,IN_TRANSIT,727.0,KG,4.54,M3,S75570980394639360,Phường Long Bình,Thành phố Biên Hòa,Đồng Nai,"Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai",Xã Phú Thành,,Đồng Tháp,"Quoc lo 50, Ap Thanh Phong, Xa Phu Thanh, Tinh Dong Thap, Viet Nam",PARTIALLY_DELIVERED,50H-88901 - Lê Chí Hiếu,17473445,5,KG,727.0,1,3CMO1mo6E9WpQvL2QFqxkXFRUFb,FTL260415OUZOSX4H,COMPLETED,"[{""full_address"":""Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai"",""sequence_number"":1,""stop_status"":""DEPARTED"",""stop_type"":""PICKUP""},{""full_address"":""Quoc lo 50, Ap Thanh Phong, Xa Phu Thanh, Tinh Dong Thap, Viet Nam"",""sequence_number"":2,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""},{""full_address"":""Thua dat 147-511-262, To ban do so 20, Ap 3A, Phuong Dao Thanh, Tinh Dong Thap, Viet Nam"",""sequence_number"":3,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""},{""full_address"":""Thua dat so 50, To ban do so 19, Ap My Hung A, Xa My Duc Tay, Tinh Dong Thap, Viet Nam"",""sequence_number"":4,""stop_status"":""PENDING"",""stop_type"":""DELIVERY""}]",50H-88901,3,DELIVERY,MBW - TIEN GIANG_DMX Kho CN My Tho 2 (Kho tam),2026-04-16 04:22:58.897000+00:00,2026-04-16 04:23:09.509000+00:00,truck,KG,5000,1,1,CM,1,5000,31.68,M3,2026-04-16 09:36:32.805000+00:00,SYNCED,3
75570980373667840,1007,Công Ty Tnhh LX Pantos Việt Nam,FTL,2026-04-14 18:35:58+00:00,2026-04-17 03:09:41+00:00,IN_TRANSIT,727.0,KG,4.54,M3,S75570980394639360,Phường Long Bình,Thành phố Biên Hòa,Đồng Nai,"Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai",Xã Phú Thành,,Đồng Tháp,"Quoc lo 50, Ap Thanh Phong, Xa Phu Thanh, Tinh Dong Thap, Viet Nam",PARTIALLY_DELIVERED,50H-88901 - Lê Chí Hiếu,17473445,5,KG,727.0,1,3CMO1mo6E9WpQvL2QFqxkXFRUFb,FTL260415OUZOSX4H,COMPLETED,"[{""full_address"":""Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai"",""sequence_number"":1,""stop_status"":""DEPARTED"",""stop_type"":""PICKUP""},{""full_address"":""Quoc lo 50, Ap Thanh Phong, Xa Phu Thanh, Tinh Dong Thap, Viet Nam"",""sequence_number"":2,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""},{""full_address"":""Thua dat 147-511-262, To ban do so 20, Ap 3A, Phuong Dao Thanh, Tinh Dong Thap, Viet Nam"",""sequence_number"":3,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""},{""full_address"":""Thua dat so 50, To ban do so 19, Ap My Hung A, Xa My Duc Tay, Tinh Dong Thap, Viet Nam"",""sequence_number"":4,""stop_status"":""PENDING"",""stop_type"":""DELIVERY""}]",50H-88901,4,DELIVERY,MBW - TIEN GIANG_Kho CN DMX Cai Be,,,truck,KG,5000,1,1,CM,1,5000,31.68,M3,2026-04-16 09:36:32.805000+00:00,SYNCED,4
75942027539259392,1006,SF | AQUA B2B,FTL,2026-04-15 19:10:22+00:00,2026-04-17 03:09:41+00:00,CREATED,5283984.0,KG,0.0,M3,S75942027556036608,Xã Bạch Sam,Thị xã Mỹ Hào,Hưng Yên,"Kho K09 – Công ty One One, Bạch Sam, Mỹ Hào, Hưng Yên",Phường Từ Sơn,,Bắc Ninh,"Khu Công Nghiệp Tiên Sơn, Phường Từ Sơn , Tỉnh Bắc Ninh, Việt Nam",BOOKED,50H86529,WB202604140100,85,KG,5283984.0,1,3CPHKquVJDjiNZ6bep72Afu9Mhr,FTL260416DIIDTFQZ,PLANNED,"[{""full_address"":""Kho K09 – Công ty One One, Bạch Sam, Mỹ Hào, Hưng Yên"",""sequence_number"":1,""stop_status"":""PENDING"",""stop_type"":""PICKUP""},{""full_address"":""Khu Công Nghiệp Tiên Sơn, Phường Từ Sơn , Tỉnh Bắc Ninh, Việt Nam"",""sequence_number"":2,""stop_status"":""PENDING"",""stop_type"":""DELIVERY""}]",,2,DELIVERY,15443 ĐBH_BNI - Kho CN ĐMX Tiên Du,,,,,0,0,0,,0,15000,67.21,M3,2026-04-15 19:10:23.563000+00:00,SYNCED,1
75942027539259392,1006,SF | AQUA B2B,FTL,2026-04-15 19:10:22+00:00,2026-04-17 03:09:41+00:00,CREATED,5283984.0,KG,0.0,M3,S75942027556036608,Xã Bạch Sam,Thị xã Mỹ Hào,Hưng Yên,"Kho K09 – Công ty One One, Bạch Sam, Mỹ Hào, Hưng Yên",Phường Từ Sơn,,Bắc Ninh,"Khu Công Nghiệp Tiên Sơn, Phường Từ Sơn , Tỉnh Bắc Ninh, Việt Nam",BOOKED,50H86529,WB202604140100,85,KG,5283984.0,1,3CPHKquVJDjiNZ6bep72Afu9Mhr,FTL260416DIIDTFQZ,PLANNED,"[{""full_address"":""Kho K09 – Công ty One One, Bạch Sam, Mỹ Hào, Hưng Yên"",""sequence_number"":1,""stop_status"":""PENDING"",""stop_type"":""PICKUP""},{""full_address"":""Khu Công Nghiệp Tiên Sơn, Phường Từ Sơn , Tỉnh Bắc Ninh, Việt Nam"",""sequence_number"":2,""stop_status"":""PENDING"",""stop_type"":""DELIVERY""}]",,1,PICKUP,AQUA HƯNG YÊN,,,,,0,0,0,,0,15000,67.21,M3,2026-04-15 19:10:23.563000+00:00,SYNCED,2
75592572751331328,1006,SF | AQUA B2B,FTL,2026-04-14 20:01:46+00:00,2026-04-17 03:09:41+00:00,CREATED,82.0,KG,0.0,M3,S75592572789067776,Xã Bạch Sam,Thị xã Mỹ Hào,Hưng Yên,"Kho K09 – Công ty One One, Bạch Sam, Mỹ Hào, Hưng Yên",Xã Vân Đình,,Hà Nội,"Số 43, đường 21B, thôn Thanh Ấm , Xã Vân Đình , Thành phố Hà Nội , Việt Nam",BOOKED,50H65738,WB202604140063,1,KG,82.0,1,3CMYSk5D73SB2DK2tySD3XXihJh,FTL260415GF4IILG7,PLANNED,"[{""full_address"":""Kho K09 – Công ty One One, Bạch Sam, Mỹ Hào, Hưng Yên"",""sequence_number"":1,""stop_status"":""PENDING"",""stop_type"":""PICKUP""},{""full_address"":""Số 43, đường 21B, thôn Thanh Ấm , Xã Vân Đình , Thành phố Hà Nội , Việt Nam"",""sequence_number"":2,""stop_status"":""PENDING"",""stop_type"":""DELIVERY""},{""full_address"":""Thôn Hòa Xá, Xã Hòa Xá, Thành phố Hà Nội, Việt Nam"",""sequence_number"":3,""stop_status"":""PENDING"",""stop_type"":""DELIVERY""}]",,3,DELIVERY,1409 VHN_HNO - Kho CN ĐMX Đại Nghĩa,,,,,0,0,0,,0,3500,16.77,M3,2026-04-14 20:01:47.223000+00:00,SYNCED,1
75592572751331328,1006,SF | AQUA B2B,FTL,2026-04-14 20:01:46+00:00,2026-04-17 03:09:41+00:00,CREATED,82.0,KG,0.0,M3,S75592572789067776,Xã Bạch Sam,Thị xã Mỹ Hào,Hưng Yên,"Kho K09 – Công ty One One, Bạch Sam, Mỹ Hào, Hưng Yên",Xã Vân Đình,,Hà Nội,"Số 43, đường 21B, thôn Thanh Ấm , Xã Vân Đình , Thành phố Hà Nội , Việt Nam",BOOKED,50H65738,WB202604140063,1,KG,82.0,1,3CMYSk5D73SB2DK2tySD3XXihJh,FTL260415GF4IILG7,PLANNED,"[{""full_address"":""Kho K09 – Công ty One One, Bạch Sam, Mỹ Hào, Hưng Yên"",""sequence_number"":1,""stop_status"":""PENDING"",""stop_type"":""PICKUP""},{""full_address"":""Số 43, đường 21B, thôn Thanh Ấm , Xã Vân Đình , Thành phố Hà Nội , Việt Nam"",""sequence_number"":2,""stop_status"":""PENDING"",""stop_type"":""DELIVERY""},{""full_address"":""Thôn Hòa Xá, Xã Hòa Xá, Thành phố Hà Nội, Việt Nam"",""sequence_number"":3,""stop_status"":""PENDING"",""stop_type"":""DELIVERY""}]",,1,PICKUP,AQUA HƯNG YÊN,,,,,0,0,0,,0,3500,16.77,M3,2026-04-14 20:01:47.223000+00:00,SYNCED,2
75592572751331328,1006,SF | AQUA B2B,FTL,2026-04-14 20:01:46+00:00,2026-04-17 03:09:41+00:00,CREATED,82.0,KG,0.0,M3,S75592572789067776,Xã Bạch Sam,Thị xã Mỹ Hào,Hưng Yên,"Kho K09 – Công ty One One, Bạch Sam, Mỹ Hào, Hưng Yên",Xã Vân Đình,,Hà Nội,"Số 43, đường 21B, thôn Thanh Ấm , Xã Vân Đình , Thành phố Hà Nội , Việt Nam",BOOKED,50H65738,WB202604140063,1,KG,82.0,1,3CMYSk5D73SB2DK2tySD3XXihJh,FTL260415GF4IILG7,PLANNED,"[{""full_address"":""Kho K09 – Công ty One One, Bạch Sam, Mỹ Hào, Hưng Yên"",""sequence_number"":1,""stop_status"":""PENDING"",""stop_type"":""PICKUP""},{""full_address"":""Số 43, đường 21B, thôn Thanh Ấm , Xã Vân Đình , Thành phố Hà Nội , Việt Nam"",""sequence_number"":2,""stop_status"":""PENDING"",""stop_type"":""DELIVERY""},{""full_address"":""Thôn Hòa Xá, Xã Hòa Xá, Thành phố Hà Nội, Việt Nam"",""sequence_number"":3,""stop_status"":""PENDING"",""stop_type"":""DELIVERY""}]",,2,DELIVERY,1269 ĐML_HNO_UHO - 43 Đường 21B ( Vân Đình),,,,,0,0,0,,0,3500,16.77,M3,2026-04-14 20:01:47.223000+00:00,SYNCED,3
